no,raw_tweet,bio_tags,tokens,langs,norm_tokens,clean_tweets
548,"Selalu denger ""biar publik yang menilai, publik sudah pintar"". Well clearly we don't",BIIIIIOBIIIIIOBBIIIOBIIIIIOBIIIOBIIIIIIBOBIIIIIOBIIIIOBIIIIIBBOBIIIOBIIIIIIOBIOBIIII,"['Selalu denger ""biar publik yang menilai, publik sudah pintar"". Well clearly we don\'t'
 list(['Selalu', 'denger', '""', 'biar', 'publik', 'yang', 'menilai', ',', 'publik', 'sudah', 'pintar', '""', '.', 'Well', 'clearly', 'we', ""don't""])]","['id', 'id', 'un', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'un', 'un', 'en', 'en', 'en', 'en']","['selalu', 'dengar', '""', 'biar', 'publik', 'yang', 'menilai', ',', 'publik', 'sudah', 'pintar', '""', '.', 'well', 'clearly', 'we', 'do not']","['selalu dengar ""biar publik yang menilai, publik sudah pintar"". yah jelas tidak']"
549,"Pernah punya temen fake dan pencitraan nya sampai bikin mau muntah ?.Well, I have.",BIIIIIOBIIIIOBIIIIOBIIIOBIIOBIIIIIIIIIOBIIOBIIIIIOBIIIIOBIIOBIIIIIOBBBIIIBOBOBIIIB,"['Pernah punya temen fake dan pencitraan nya sampai bikin mau muntah ?.Well, I have.'
 list(['Pernah', 'punya', 'temen', 'fake', 'dan', 'pencitraan', 'nya', 'sampai', 'bikin', 'mau', 'muntah', '?', '.', 'Well', ',', 'I', 'have', '.'])]","['id', 'id', 'id', 'en', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'un', 'en', 'un', 'en', 'en', 'un']","['pernah', 'punya', 'teman', 'fake', 'dan', 'pencitraan', 'nya', 'sampai', 'buat', 'mau', 'muntah', '?', '.', 'well', ',', 'i', 'have', '.']","['pernah punya teman palsu dan pencitraan nya sampai bikin mau muntah ?. baik, saya punya.']"
550,"LIFE IS LIKE A PHONE CALL WITH A LOVED ONE. WHEN IT IS CUT SHORT, WE REALIZE HOW MUCH OF IT WE HAVE WASTED - KLBSEAGUL (Hidup itu ibarat telepon dari sang kekasih. Ketika terputus tiba-tiba, kita sadar berapa banyak waktu yang telah disia-siakan)",BIIIOBIOBIIIOBOBIIIIOBIIIOBIIIOBOBIIIIOBIIBOBIIIOBIIIIOBIIOBIIIIBOBIOBIIIIIIOBIIOBIIIOBIOBIOBIOBIIIOBIIIIIOBOBIIIIIIIIOBBIIIIOBIIOBIIIIIOBIIIIIIOBIIIOBIIIOBIIIIIIBOBIIIIIOBIIIIIIIOBIIIIIIIIBOBIIIOBIIIIOBIIIIIOBIIIIIOBIIIIOBIIIOBIIIIOBIIIIIIIIIIIB,"['LIFE IS LIKE A PHONE CALL WITH A LOVED ONE. WHEN IT IS CUT SHORT, WE REALIZE HOW MUCH OF IT WE HAVE WASTED - KLBSEAGUL (Hidup itu ibarat telepon dari sang kekasih. Ketika terputus tiba-tiba, kita sadar berapa banyak waktu yang telah disia-siakan)'
 list(['LIFE', 'IS', 'LIKE', 'A', 'PHONE', 'CALL', 'WITH', 'A', 'LOVED', 'ONE', '.', 'WHEN', 'IT IS', 'CUT', 'SHORT', ',', 'WE', 'REALIZE', 'HOW', 'MUCH', 'OF', 'IT', 'WE', 'HAVE', 'WASTED', '-', 'KLBSEAGUL', '(', 'Hidup', 'itu', 'ibarat', 'telepon', 'dari', 'sang', 'kekasih', '.', 'Ketika', 'terputus', 'tiba-tiba', ',', 'kita', 'sadar', 'berapa', 'banyak', 'waktu', 'yang', 'telah', 'disia-siakan', ')'])]","['en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'un', 'en', 'en', 'en', 'en', 'un', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'un', 'un', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un']","['life', 'is', 'like', 'A', 'phone', 'call', 'with', 'a', 'loved', 'one', '.', 'when', 'it is', 'cut', 'short', ',', 'we', 'realize', 'how', 'much', 'of', 'it', 'we', 'have', 'wasted', '-', 'klbseagul', '(', 'hidup', 'itu', 'ibarat', 'telepon', 'dari', 'sang', 'kekasih', '.', 'ketika', 'terputus', 'tiba-tiba', ',', 'kita', 'sadar', 'berapa', 'banyak', 'waktu', 'yang', 'telah', 'disia-siakan', ')']","['hidup itu ibarat telepon dari sang kekasih, ketika putus, kami sadar berapa banyak yang kami sia-siakan - klbseagul ( hidup itu ibarat telepon dari sang kekasih. ketika terputus tiba-tiba, kita sadar berapa banyak waktu yang telah disia-siakan )']"
551,"1. ""Have you wondered - what if we were an item?"" Right then, sparks fly wildly inside Palm's mind, knowing that this might be the only chance for him to cross the borderline ,kata2 dari gink ke palm,intinya mereka gak mau pacaran karena takut putus dan gak temenan lagi.",BBOBBIIIOBIIOBIIIIIIIOBOBIIIOBIOBIOBIIIOBIOBIIIBBOBIIIIOBIIIBOBIIIIIOBIIOBIIIIIOBIIIIIOBIIIIIOBIIIBOBIIIIIIOBIIIOBIIIOBIIIIOBIOBIIIIIIIOBIIIIIOBIIOBIIOBIOBIIIIOBIIIIIIIIIIIIIOBBIIIIOBIIIOBIIIOBIOBIIIBBIIIIIIOBIIIIIOBIIOBIIOBIIIIIIOBIIIIIOBIIIIOBIIIIOBIIOBIIOBIIIIIIOBIIIB,"['1. ""Have you wondered - what if we were an item?"" Right then, sparks fly wildly inside Palm\'s mind, knowing that this might be the only chance for him to cross the borderline ,kata2 dari gink ke palm,intinya mereka gak mau pacaran karena takut putus dan gak temenan lagi.'
 list(['1', '.', '""', 'Have', 'you', 'wondered', '-', 'what', 'if', 'we', 'were', 'an', 'item', '?', '""', 'Right', 'then', ',', 'sparks', 'fly', 'wildly', 'inside', ""Palm's"", 'mind', ',', 'knowing', 'that', 'this', 'might', 'be', 'the only', 'chance', 'for', 'him', 'to', 'cross', 'the borderline', ',', 'kata2', 'dari', 'gink', 'ke', 'palm', ',', 'intinya', 'mereka', 'gak', 'mau', 'pacaran', 'karena', 'takut', 'putus', 'dan', 'gak', 'temenan', 'lagi', '.'])]","['un', 'un', 'un', 'en', 'en', 'en', 'un', 'en', 'en', 'en', 'en', 'en', 'en', 'un', 'un', 'en', 'en', 'un', 'en', 'en', 'en', 'en', 'en', 'id', 'un', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'un', 'id', 'id', 'un', 'un', 'un', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un']","['1', '.', '""', 'have', 'you', 'wondered', '-', 'what', 'if', 'we', 'were', 'an', 'item', '?', '""', 'right', 'then', ',', 'sparks', 'fly', 'wildly', 'inside', ""palm's"", 'mind', ',', 'knowing', 'that', 'this', 'might', 'be', 'the only', 'chance', 'for', 'him', 'to', 'cross', 'the borderline', ',', 'kata-kata', 'dari', 'gink', 'ke', 'palm', ',', 'intinya', 'mereka', 'tidak', 'mau', 'pacaran', 'karena', 'takut', 'putus', 'dan', 'tidak', 'temenan', 'lagi', '.']","['1. "" pernahkan kamu bertanya jika kita adalah sebuah barang? "" saat itu juga, semangat berterbangan secara ganas di benak palm, mengetahui bahwa ini mungkin satu-satunya kesempatan baginya untuk melewati batas, kata-kata dari gink ke palm, intinya mereka tidak mau pacaran karena takut putus dan tidak temenan lagi.']"
552,"@tanya2rl Not officially yet- gimana deh. Tapi kalo mau cerita hayuk, aku baik dalam hal mendengarkan :)",BIIIIIIIIOBIIOBIIIIIIIIIOBIIBOBIIIIIOBIIBOBIIIOBIIIOBIIOBIIIIIOBIIIIBOBIIOBIIIOBIIIIOBIIOBIIIIIIIIIIIOBI,"['@tanya2rl Not officially yet- gimana deh. Tapi kalo mau cerita hayuk, aku baik dalam hal mendengarkan :)'
 list(['@tanya2rl', 'Not', 'officially', 'yet', '-', 'gimana', 'deh', '.', 'Tapi', 'kalo', 'mau', 'cerita', 'hayuk', ',', 'aku', 'baik', 'dalam', 'hal', 'mendengarkan', ':)'])]","['un', 'en', 'en', 'en', 'un', 'id', 'un', 'un', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'un']","['@tanya2rl', 'not', 'officially', 'yet', '-', 'gimana', 'deh', '.', 'tapi', 'kalau', 'mau', 'cerita', 'ayo', ',', 'aku', 'baik', 'dalam', 'hal', 'mendengarkan', ':)']","['@tanya2rl belum resmi - gimana deh. tapi kalau mau cerita ayo, aku baik dalam hal mendengarkan :)']"
553,"Girls protecting girls = wuih keren yaa, mereka saling support...Mens protecting girls = modus bgst.",BIIIIOBIIIIIIIIIOBIIIIOBOBIIIOBIIIIOBIIBOBIIIIIOBIIIIIOBIIIIIIBOOBIIIOBIIIIIIIIIOBIIIIOBOBIIIIOBIIIB,"['Girls protecting girls = wuih keren yaa, mereka saling support...Mens protecting girls = modus bgst.'
 list(['Girls', 'protecting', 'girls', '=', 'wuih', 'keren', 'yaa', ',', 'mereka', 'saling', 'support', '.', 'Mens', 'protecting', 'girls', '=', 'modus', 'bgst', '.'])]","['en', 'en', 'en', 'un', 'un', 'id', 'id', 'un', 'id', 'id', 'en', 'un', 'en', 'en', 'en', 'un', 'id', 'id', 'un']","['girls', 'protecting', 'girls', '=', 'wuih', 'keren', 'yaa', ',', 'mereka', 'saling', 'support', '.', 'mens', 'protecting', 'girls', '=', 'modus', 'bangsat', '.']","['cewek melindungi cewek = wuih keren ya, mereka saling mendukung. cowok melindungi cewek = modus bangsat.']"
554,"I'm at Universitas Persada Indonesia Y.A.I in Jakarta Pusat, DKI Jakarta https://t.co/rXMFUdcYbI",BIIOBIOBIIIIIIIIIIOBIIIIIIOBIIIIIIIIOBBBBBOBIOBIIIIIIOBIIIIBOBIIOBIIIIIIOBIIIIIIIIIIIIIIIIIIIIII,"[""I'm at Universitas Persada Indonesia Y.A.I in Jakarta Pusat, DKI Jakarta https://t.co/rXMFUdcYbI""
 list([""I'm"", 'at', 'Universitas', 'Persada', 'Indonesia', 'Y', '.', 'A', '.', 'I', 'in', 'Jakarta', 'Pusat', ',', 'DKI', 'Jakarta', 'https://t.co/rXMFUdcYbI'])]","['en', 'en', 'un', 'un', 'un', 'un', 'un', 'un', 'un', 'en', 'en', 'un', 'un', 'un', 'un', 'un', 'un']","[""i'm"", 'at', 'Universitas', 'Persada', 'Indonesia', 'Y', '.', 'A', '.', 'i', 'in', 'Jakarta', 'Pusat', ',', 'DKI', 'Jakarta', 'https://t.co/rXMFUdcYbI']","[""I'm at Universitas Persada Indonesia Y.A.I in Jakarta Pusat, DKI Jakarta https://t.co/rXMFUdcYbI""]"
555,"Tiap ada masalah dishare ke status Whatsapp, why?",BIIIOBIIOBIIIIIIOBIIIIIIOBIOBIIIIIOBIIIIIIIBOBIIB,"['Tiap ada masalah dishare ke status Whatsapp, why?'
 list(['Tiap', 'ada', 'masalah', 'dishare', 'ke', 'status', 'Whatsapp', ',', 'why', '?'])]","['id', 'id', 'id', 'en', 'id', 'id', 'un', 'un', 'en', 'un']","['tiap', 'ada', 'masalah', 'dishare', 'ke', 'status', 'whatsapp', ',', 'why', '?']","['tiap ada masalah dibagikan ke status whatsapp, kenapa?']"
556,really like DIA outfit for mucore today  merah putih tinggal di gerek,BIIIIIOBIIIOBIIOBIIIIIOBIIOBIIIIIOBIIIIOOBIIIIOBIIIIOBIIIIIIOBIOBIIII,"['really like DIA outfit for mucore today  merah putih tinggal di gerek'
 list(['really', 'like', 'DIA', 'outfit', 'for', 'mucore', 'today', 'merah', 'putih', 'tinggal', 'di', 'gerek'])]","['en', 'en', 'id', 'en', 'en', 'un', 'en', 'id', 'id', 'id', 'id', 'id']","['really', 'like', 'dia', 'outfit', 'for', 'mucore', 'today', 'merah', 'putih', 'tinggal', 'di', 'gerek']",['sangat suka pakaian dia untuk mucore hari ini merah putih tinggal di gerek']
557,"ada yang ributin penggunaan kata teroris sama gunman. ada yang ributin kubu capres ini gaberani nyebut kata teroris karena bla bla bla. ada banyak so-called-influencer/public figure nyebar videonya......dan ada aku disini, yg cuma bisa bergumam why.... sambil scroll TL.",BIIOBIIIOBIIIIIIOBIIIIIIIIIOBIIIOBIIIIIIOBIIIOBIIIIIBOBIIOBIIIOBIIIIIIOBIIIOBIIIIIOBIIOBIIIIIIIOBIIIIIOBIIIOBIIIIIIOBIIIIIOBIIOBIIOBIIBOBIIOBIIIIIOBIIIIIIIIIIIIIIIIIIIBBIIIIIOBIIIIIOBIIIIIOBIIIIIIIBOOOOOBIIOBIIOBIIOBIIIIIBOBIOBIIIOBIIIOBIIIIIIIOBIIBOOOOBIIIIIOBIIIIIOBIB,"['ada yang ributin penggunaan kata teroris sama gunman. ada yang ributin kubu capres ini gaberani nyebut kata teroris karena bla bla bla. ada banyak so-called-influencer/public figure nyebar videonya......dan ada aku disini, yg cuma bisa bergumam why.... sambil scroll TL.'
 list(['ada', 'yang', 'ributin', 'penggunaan', 'kata', 'teroris', 'sama', 'gunman', '.', 'ada', 'yang', 'ributin', 'kubu', 'capres', 'ini', 'gaberani', 'nyebut', 'kata', 'teroris', 'karena', 'bla', 'bla', 'bla', '.', 'ada', 'banyak', 'so-called-influencer', '/', 'public', 'figure', 'nyebar', 'videonya', '.', 'dan', 'ada', 'aku', 'disini', ',', 'yg', 'cuma', 'bisa', 'bergumam', 'why', '.', 'sambil', 'scroll', 'TL', '.'])]","['id', 'id', 'id', 'id', 'id', 'id', 'id', 'en', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'un', 'un', 'un', 'id', 'id', 'en', 'un', 'en', 'en', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'en', 'un', 'id', 'en', 'un', 'un']","['ada', 'yang', 'ributkan', 'penggunaan', 'kata', 'teroris', 'sama', 'gunman', '.', 'ada', 'yang', 'ributkan', 'kubu', 'capres', 'ini', 'tidak berani', 'sebut', 'kata', 'teroris', 'karena', 'bla', 'bla', 'bla', '.', 'ada', 'banyak', 'so-called-influencer', '/', 'public', 'figure', 'menyebar', 'videonya', '.', 'dan', 'ada', 'aku', 'di sini', ',', 'yang', 'cuma', 'bisa', 'bergumam', 'why', '.', 'sambil', 'scroll', 'tl', '.']","['ada yang ributkan penggunaan kata teroris sama gunman. ada yang ributkan kubu capres ini tidak berani sebut kata teroris karena bla bla bla. ada banyak yang dikatakan influencer/tokoh masyarakat menyebar videonya. dan ada aku di sini, yang cuma bisa bergumam kenapa. sambil scroll tl.']"
558,"@geulacto Hiii semoga lancar yaa aku yakin kamu pasti bisa, apalagi kalo udh berusaha pasti gabakal sia2 semangatttt you can do it bby",BIIIIIIIIOBIIIOBIIIIIOBIIIIIOBIIOBIIOBIIIIOBIIIOBIIIIOBIIIBOBIIIIIIOBIIIOBIIOBIIIIIIIOBIIIIOBIIIIIIOBIIIOBIIIIIIIIIIOBIIOBIIOBIOBIOBII,"['@geulacto Hiii semoga lancar yaa aku yakin kamu pasti bisa, apalagi kalo udh berusaha pasti gabakal sia2 semangatttt you can do it bby'
 list(['@geulacto', 'Hiii', 'semoga', 'lancar', 'yaa', 'aku', 'yakin', 'kamu', 'pasti', 'bisa', ',', 'apalagi', 'kalo', 'udh', 'berusaha', 'pasti', 'gabakal', 'sia2', 'semangatttt', 'you', 'can', 'do', 'it', 'bby'])]","['un', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'en', 'id', 'en', 'en', 'en', 'en', 'en']","['@geulacto', 'hii', 'semoga', 'lancar', 'ya', 'aku', 'yakin', 'kamu', 'pasti', 'bisa', ',', 'apalagi', 'kalau', 'sudah', 'berusaha', 'pasti', 'tidak bakal', 'sia-sia', 'semangat', 'you', 'can', 'do', 'it', 'baby']","['@geulacto hii semoga lancar ya aku yakin kamu pasti bisa, apalagi kalau sudah berusaha pasti tidak bakal sia-sia semangat kamu bisa melakukannya sayang']"
559,"What do you do? Kalo udah lama nggak ketemu sama doi karena doi sibuk lgi ngerjain skripsi tapi doi jalan mulu sama teman2nya?  Gw bisa aja nyamper maybe, yaa ibaratnya lu sibuk karena fokus ngerjain skripsi, tp pasti ada waktu yg free buat refreshing ... https://t.co/teUzG6iL6e",BIIIOBIOBIIOBIBOBIIIOBIIIOBIIIOBIIIIOBIIIIIOBIIIOBIIOBIIIIIOBIIOBIIIIOBIIOBIIIIIIIOBIIIIIIOBIIIOBIIOBIIIIOBIIIOBIIIOBIIIIIIIIBOOBIOBIIIOBIIOBIIIIIIOBIIIIBOBIIOBIIIIIIIIOBIOBIIIIOBIIIIIOBIIIIOBIIIIIIIOBIIIIIIBOBIOBIIIIOBIIOBIIIIOBIOBIIIOBIIIOBIIIIIIIIIOBOOOBIIIIIIIIIIIIIIIIIIIIII,"['What do you do? Kalo udah lama nggak ketemu sama doi karena doi sibuk lgi ngerjain skripsi tapi doi jalan mulu sama teman2nya?  Gw bisa aja nyamper maybe, yaa ibaratnya lu sibuk karena fokus ngerjain skripsi, tp pasti ada waktu yg free buat refreshing ... https://t.co/teUzG6iL6e'
 list(['What', 'do', 'you', 'do', '?', 'Kalo', 'udah', 'lama', 'nggak', 'ketemu', 'sama', 'doi', 'karena', 'doi', 'sibuk', 'lgi', 'ngerjain', 'skripsi', 'tapi', 'doi', 'jalan', 'mulu', 'sama', 'teman2nya', '?', 'Gw', 'bisa', 'aja', 'nyamper', 'maybe', ',', 'yaa', 'ibaratnya', 'lu', 'sibuk', 'karena', 'fokus', 'ngerjain', 'skripsi', ',', 'tp', 'pasti', 'ada', 'waktu', 'yg', 'free', 'buat', 'refreshing', '.', 'https://t.co/teUzG6iL6e'])]","['en', 'en', 'en', 'en', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'un', 'en', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'en', 'id', 'en', 'un', 'un']","['what', 'do', 'you', 'do', '?', 'kalau', 'sudah', 'lama', 'tidak', 'ketemu', 'sama', 'doi', 'karena', 'doi', 'sibuk', 'lagi', 'mengerjakan', 'skripsi', 'tapi', 'doi', 'jalan', 'melulu', 'sama', 'teman-temannya', '?', 'saya', 'bisa', 'saja', 'nyamper', 'maybe', ',', 'ya', 'ibaratnya', 'kamu', 'sibuk', 'karena', 'fokus', 'mengerjakan', 'skripsi', ',', 'tapi', 'pasti', 'ada', 'waktu', 'yang', 'free', 'buat', 'refreshing', '.', 'https://t.co/teUzG6iL6e']","['apa yang kamu kerjakan? kalau sudah lama tidak ketemu sama doi karena doi sibuk lagi mengerjakan skripsi tapi doi jalan melulu sama teman-temannya? saya bisa aja nyamper mungkin, ya ibaratnya kamu sibuk karena fokus mengerjakan skripsi, tapi pasti ada waktu yang luang buat bersantai. https://t.co/teUzG6iL6e']"
560,"(AP) Ban cars outside UK schools to tackle air pollution, teachers say https://t.co/wnIDinufoZ",BBIBOBIIOBIIIOBIIIIIIOBIOBIIIIIIOBIOBIIIIIOBIIOBIIIIIIIIBOBIIIIIIIOBIIOBIIIIIIIIIIIIIIIIIIIIII,"['(AP) Ban cars outside UK schools to tackle air pollution, teachers say https://t.co/wnIDinufoZ'
 list(['(', 'AP', ')', 'Ban', 'cars', 'outside', 'UK', 'schools', 'to', 'tackle', 'air', 'pollution', ',', 'teachers', 'say', 'https://t.co/wnIDinufoZ'])]","['un', 'un', 'un', 'en', 'en', 'en', 'un', 'en', 'en', 'en', 'en', 'en', 'un', 'en', 'en', 'un']","['(', 'ap', ')', 'ban', 'cars', 'outside', 'uk', 'schools', 'to', 'tackle', 'air', 'pollution', ',', 'teachers', 'say', 'https://t.co/wnIDinufoZ']","['( ap ) larang mobil di luar sekolah uk untuk mengatasi polusi udara, kata guru https://t.co/wnIDinufoZ']"
561,"Gue sebagai vip, ga ngebela sama sekali si seungri. Apapun alasannya, dia pelaku dan terbukti...But, seeing people making jokes on him bcs of his scandal. It hurts me and breaks my heart into pieces",BIIOBIIIIIIOBIIBOBIOBIIIIIIOBIIIOBIIIIIOBIOBIIIIIIBOBIIIIIOBIIIIIIIIBOBIIOBIIIIIOBIIOBIIIIIIIBOOBIIBOBIIIIIOBIIIIIOBIIIIIOBIIIIOBIOBIIOBIIOBIOBIIOBIIIIIIBOBIOBIIIIOBIOBIIOBIIIIIOBIOBIIIIOBIIIOBIIIII,"['Gue sebagai vip, ga ngebela sama sekali si seungri. Apapun alasannya, dia pelaku dan terbukti...But, seeing people making jokes on him bcs of his scandal. It hurts me and breaks my heart into pieces'
 list(['Gue', 'sebagai', 'vip', ',', 'ga', 'ngebela', 'sama', 'sekali', 'si', 'seungri', '.', 'Apapun', 'alasannya', ',', 'dia', 'pelaku', 'dan', 'terbukti', '.', 'But', ',', 'seeing', 'people', 'making', 'jokes', 'on', 'him', 'bcs', 'of', 'his', 'scandal', '.', 'It', 'hurts', 'me', 'and', 'breaks', 'my', 'heart', 'into', 'pieces'])]","['id', 'id', 'en', 'un', 'id', 'id', 'id', 'id', 'id', 'un', 'un', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'un', 'en', 'un', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'un', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en']","['saya', 'sebagai', 'vip', ',', 'tidak', 'membela', 'sama', 'sekali', 'si', 'seungri', '.', 'apapun', 'alasannya', ',', 'dia', 'pelaku', 'dan', 'terbukti', '.', 'but', ',', 'seeing', 'people', 'making', 'jokes', 'on', 'him', 'because', 'of', 'his', 'scandal', '.', 'it', 'hurts', 'me', 'and', 'breaks', 'my', 'heart', 'into', 'pieces']","['saya sebagai vip, tidak membela sama sekali si seungri. apapun alasannya, dia pelaku dan terbukti. tapi, melihat orang-orang membuat lelucon tentang skandalnya. itu menyakiti hatiku dan membuat hatiku hancur berkeping-keping']"
562,"Gue masih bingung ya, kirain fresh graduate doang loh yg banyak gak paham etika kirim email...Sekelas (yang menurut CVnya) ""Senior HR Executive"", ngirim email masih aja gak pake subject, gak pake body email. ..Asal aja tuh attached CV. .I just can't....... :')",BIIOBIIIIOBIIIIIIOBIBOBIIIIIOBIIIIOBIIIIIIIOBIIIIOBIIOBIOBIIIIIOBIIOBIIIIOBIIIIOBIIIIOBIIIIBOOBIIIIIIOBBIIIOBIIIIIIOBIIIIBOBBIIIIIOBIIIIIIIIIIIBBOBIIIIIOBIIIIOBIIIIOBIIOBIIOBIIIOBIIIIIIBOBIIOBIIIOBIIIOBIIIIBOOOBIIIOBIIOBIIOBIIIIIIIOBIBOOBOBIIIOBIIIIBOOOOOOOBII,"['Gue masih bingung ya, kirain fresh graduate doang loh yg banyak gak paham etika kirim email...Sekelas (yang menurut CVnya) ""Senior HR Executive"", ngirim email masih aja gak pake subject, gak pake body email. ..Asal aja tuh attached CV. .I just can\'t....... :\')'
 list(['Gue', 'masih', 'bingung', 'ya', ',', 'kirain', 'fresh', 'graduate', 'doang', 'loh', 'yg', 'banyak', 'gak', 'paham', 'etika', 'kirim', 'email', '.', 'Sekelas', '(', 'yang', 'menurut', 'CVnya', ')', '""', 'Senior', 'HR Executive', '""', ',', 'ngirim', 'email', 'masih', 'aja', 'gak', 'pake', 'subject', ',', 'gak', 'pake', 'body', 'email', '.', 'Asal', 'aja', 'tuh', 'attached', 'CV', '.', 'I', 'just', ""can't"", '.', "":')""])]","['id', 'id', 'id', 'id', 'un', 'id', 'en', 'en', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'en', 'un', 'id', 'un', 'id', 'id', 'en', 'un', 'un', 'id', 'en', 'un', 'un', 'id', 'en', 'id', 'id', 'id', 'id', 'en', 'un', 'id', 'id', 'en', 'en', 'un', 'id', 'id', 'un', 'en', 'en', 'un', 'en', 'en', 'en', 'un', 'un']","['saya', 'masih', 'bingung', 'ya', ',', 'kirain', 'fresh', 'graduate', 'saja', 'loh', 'yang', 'banyak', 'tidak', 'paham', 'etika', 'kirim', 'email', '.', 'sekelas', '(', 'yang', 'menurut', 'cvnya', ')', '""', 'senior', 'hr executive', '""', ',', 'mengirim', 'email', 'masih', 'saja', 'tidak', 'pakai', 'subject', ',', 'tidak', 'pakai', 'body', 'email', '.', 'asal', 'saja', 'tuh', 'attached', 'cv', '.', 'i', 'just', 'cannot', '.', "":')""]","['saya masih bingung ya, kirain baru lulus doang loh yang banyak tidak paham etika kirim email. sekelas ( yang menurut cvnya ) "" eksekutif senior hr "", mengirim email masih aja tidak pakai subyek, tidak pakai badan email. asal saja tuh lampiran CV. saya hanya tidak bisa. :\')']"
563,"Bukan ngegosip, ini namanya well-informed",BIIIIOBIIIIIIIBOBIIOBIIIIIIOBIIIIIIIIIIII,"['Bukan ngegosip, ini namanya well-informed'
 list(['Bukan', 'ngegosip', ',', 'ini', 'namanya', 'well-informed'])]","['id', 'id', 'un', 'id', 'id', 'en']","['bukan', 'ngegosip', ',', 'ini', 'namanya', 'well-informed']","['bukan ngegosip, ini namanya berpengetahuan luas']"
564,"daripada gue terpapar toxicity, ikut2an ngeluh, makin merasa hidup itu penuh beban (well, everyone has their own battles to fight), mending gue uninstall aja. sesimple itu guys. intinya: be kind to your mind",BIIIIIIIOBIIOBIIIIIIIOBIIIIIIIBOBIIIIIIOBIIIIIBOBIIIIOBIIIIIOBIIIIOBIIOBIIIIOBIIIIOBBIIIBOBIIIIIIIOBIIOBIIIIOBIIOBIIIIIIOBIOBIIIIBBOBIIIIIIOBIIOBIIIIIIIIOBIIBOBIIIIIIIOBIIOBIIIBOBIIIIIIBOBIOBIIIOBIOBIIIOBIII,"['daripada gue terpapar toxicity, ikut2an ngeluh, makin merasa hidup itu penuh beban (well, everyone has their own battles to fight), mending gue uninstall aja. sesimple itu guys. intinya: be kind to your mind'
 list(['daripada', 'gue', 'terpapar', 'toxicity', ',', 'ikut2an', 'ngeluh', ',', 'makin', 'merasa', 'hidup', 'itu', 'penuh', 'beban', '(', 'well', ',', 'everyone', 'has', 'their', 'own', 'battles', 'to', 'fight', ')', ',', 'mending', 'gue', 'uninstall', 'aja', '.', 'sesimple', 'itu', 'guys', '.', 'intinya', ':', 'be', 'kind', 'to', 'your', 'mind'])]","['id', 'id', 'id', 'en', 'un', 'id', 'id', 'un', 'id', 'id', 'id', 'id', 'id', 'id', 'un', 'en', 'un', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'un', 'un', 'id', 'id', 'en', 'id', 'un', 'en', 'id', 'en', 'un', 'id', 'un', 'en', 'en', 'en', 'en', 'en']","['daripada', 'saya', 'terpapar', 'toxicity', ',', 'ikut-ikutan', 'mengeluh', ',', 'makin', 'merasa', 'hidup', 'itu', 'penuh', 'beban', '(', 'well', ',', 'everyone', 'has', 'their', 'own', 'battles', 'to', 'fight', ')', ',', 'mending', 'saya', 'uninstall', 'saja', '.', 'sesimple', 'itu', 'guys', '.', 'intinya', ':', 'be', 'kind', 'to', 'your', 'mind']","['daripada saya terpapar toksisitas, ikut-ikutan mengeluh, makin merasa hidup itu penuh beban ( baik, setiap orang memiliki pertempuran sendiri untuk dilawan ), mending saya uninstall saja. semudah itu kawan. intinya: berbaik hatilah dengan pikiran anda']"
